"sentence","startTime","endTime","speaker_id","speaker_name"
"tiver pouquinho de discernimento, assim, a capacidade realmente de se limitar, ela é endless, ela não termina, ela não para.","22:28","22:40",0,"Rodrigo Faerman"
"Em que sentido você diz?","22:40","22:41",1,"Marseau"
"Em sentido que o trabalho pra ela, com ela, ele é infinito.","22:41","22:46",0,"Rodrigo Faerman"
"Principalmente nesse lugar que ela tá hoje, né?","22:46","22:51",0,"Rodrigo Faerman"
"Se você falar assim, cara, vou dedicar o tempo que ela precisa, ferrou!","22:51","22:56",0,"Rodrigo Faerman"
"Porque você deve estar vendo lá com o Fabio, cara, tem muito trabalho.","22:57","23:02",0,"Rodrigo Faerman"
"Sempre tem mais coisa, né?","23:02","23:05",0,"Rodrigo Faerman"
"O lado dela não gostar dessa parada da internet, cara, tem lado ali que você não precisa olhar porque ela vai precisar produzir conteúdo.","23:05","23:12",0,"Rodrigo Faerman"
"Ela não gosta do por trás.","23:12","23:15",1,"Marseau"
"Do operacional.","23:15","23:16",0,"Rodrigo Faerman"
"Isso eu conversei muito com ela, peraí só, se não dá pra começar isso...","23:16","23:20",1,"Marseau"
"Se você tiver vontade de fazer story todo dia.","23:21","23:24",1,"Marseau"
"E você postar conteúdo no LinkedIn todo dia.","23:24","23:26",1,"Marseau"
"Exato.","23:26","23:27",0,"Rodrigo Faerman"
"Porque se você não tiver essa vontade, nem começa.","23:27","23:30",0,"Rodrigo Faerman"
"Aí é outra estratégia.","23:30","23:32",0,"Rodrigo Faerman"
"Exato.","23:32","23:32",0,"Rodrigo Faerman"
"Porque tem muita gente que inclusive vende, fala assim, venda sem aparecer.","23:32","23:38",0,"Rodrigo Faerman"
"Sem fazer nada pra câmera.","23:38","23:39",0,"Rodrigo Faerman"
"Tem uma estratégia também.","23:39","23:42",0,"Rodrigo Faerman"
"Então eu acho que tem caminho legal, ela já tem produto.","23:49","23:53",0,"Rodrigo Faerman"
"Assim, você me deu uma visão assim genérica, como qual o produto.","23:53","24:04",0,"Rodrigo Faerman"
"Cara, isso aí é onde o meu início de trabalho acontece.","24:04","24:10",0,"Rodrigo Faerman"
"Não tá legal.","24:10","24:11",0,"Rodrigo Faerman"
"É muito a salada de fruta, tipo assim, Eu tenho executivos, eu tenho pais, eu tenho transição.","24:11","24:17",0,"Rodrigo Faerman"
"Tipo, cara, até a questão de precificação, né?","24:17","24:23",0,"Rodrigo Faerman"
"Obviamente, quanto mais high ticket, você acha que quem pagaria mais propício a pagar ticket mais alto?","24:23","24:34",0,"Rodrigo Faerman"
"O pai ou mamãe ou executivo?","24:34","24:38",0,"Rodrigo Faerman"
"Ou executivo em transição?","24:38","24:40",0,"Rodrigo Faerman"
"São perfis diferentes, e aí a característica do teu produto, o empacotamento, ele talvez precise, dá pra você direcionar diferentemente, mas vão ser estratégias diferentes.","24:42","24:56",0,"Rodrigo Faerman"
"Eu, por exemplo, tenho uma super afinidade com terapeutas homíficos, mas eu tenho uma afinidade muito boa com executivos, porque eu mesmo fui, trabalhei, consultoria, editoria, no movimento liderança.","24:56","25:09",0,"Rodrigo Faerman"
"O executivo...","25:13","25:14",0,"Rodrigo Faerman"
"Olha pro outro.","25:14","25:17",0,"Rodrigo Faerman"
"O executivo, se ele vê conteúdo meu falando pra terapeuta holístico, ele não vai comprar.","25:17","25:25",0,"Rodrigo Faerman"
"E adivinha o que acontece com o terapeuta holístico vendo que eu tô aumentando.","25:25","25:29",0,"Rodrigo Faerman"
"Então você vê?","25:29","25:30",0,"Rodrigo Faerman"
"Acabar.","25:30","25:31",0,"Rodrigo Faerman"
"Então assim, tem uma visão estratégica que...","25:31","25:33",0,"Rodrigo Faerman"
"Vocês vão me odiar, mas tem escolhas a serem feitas.","25:36","25:39",0,"Rodrigo Faerman"
"Principalmente no início.","25:39","25:41",0,"Rodrigo Faerman"
"Então, ter bem lixada, a narrativa bem criada, bem clara o ICP, o Ideal Client Profile, por mais louco que possa parecer, vai facilitar ao invés de complicar.","25:41","25:59",0,"Rodrigo Faerman"
"Você vai falar, mas se eu ficar somente se cabeçando bem.","25:59","26:01",0,"Rodrigo Faerman"
"Não, eu tendo não.","26:04","26:07",1,"Marseau"
"Eu concordo contigo por dois motivos.","26:07","26:10",1,"Marseau"
"Uma das primeiras coisas, que inclusive no próprio curso é falado, é que você tem que decidir qual é o seu micro nicho.","26:10","26:23",1,"Marseau"
"Você fala de pais, pessoas de introdução, executivos e líderes.","26:23","26:26",1,"Marseau"
"São três micro nichos.","26:26","26:28",1,"Marseau"
"É o que eu estou falando.","26:28","26:29",0,"Rodrigo Faerman"
"São três nichos diferentes.","26:29","26:30",1,"Marseau"
"Não é nem três micro nichos dentro de mesmo nicho.","26:30","26:33",1,"Marseau"
"Então você tá pegando 3 nichos de diferença com 3 mil clientes.","26:34","26:38",1,"Marseau"
"E aí, dá...","26:38","26:41",0,"Rodrigo Faerman"
"Então parte do meu trabalho é também junto com os meus clientes, com vocês, a gente tomar essa decisão de uma forma legal, porque assim, não é, é a grana.","26:41","26:54",0,"Rodrigo Faerman"
"Não.","26:54","26:55",0,"Rodrigo Faerman"
"se eu escolher os pais, talvez seja produto, eu vejo produto pouco diferenciado, por exemplo, com o pai, o movimento de grupo talvez seja mais interessante, porque os pais gostam de ter trocas, eu como pai, porque eu não ia contratar uma pessoa para trabalhar só comigo individualmente, eu gostaria de saber que outros pais estão passando pelo mesmo desafio, então tem características diferentes.","26:56","27:21",0,"Rodrigo Faerman"
"executivo, cara, não quer perder tempo, Eu quase não tenho tempo, vou passar lá duas horas numa aula ouvindo monte de gente falar e eu quero me livrar do problema.","27:21","27:32",0,"Rodrigo Faerman"
"Entende?","27:32","27:34",0,"Rodrigo Faerman"
"Ou uma questão híbrida, pouquinho disso e pouquinho daquilo.","27:34","27:38",0,"Rodrigo Faerman"
"Tem momentos em grupo e momentos...","27:38","27:40",0,"Rodrigo Faerman"
"Não sei se faz sentido o que eu tô te falando.","27:40","27:46",0,"Rodrigo Faerman"
"Então...","27:46","27:49",0,"Rodrigo Faerman"
"É...","27:52","27:54",0,"Rodrigo Faerman"
"Então hoje, como eu normalmente estou trabalhando, tem novo produto que eu ainda não consegui porque eu sou meio...","27:55","28:03",0,"Rodrigo Faerman"
"resistente, eu ainda tenho, eu me aprofundo muito nos brigadeiros, eu dou e eu faço parte, então eu tô ainda com uma dificuldade de estruturação, mas vai acontecer a minha minturinha em grupo, a minturinha em grupo ela é pouquinho mais estruturada, mais engessada no sentido que eu tenho começo, meio fim, pouquinho mais estruturado, Porque eu pego todos, metodologias tem, olha, primeiro a gente vai fazer isso, vamos definir por qual, vamos fazer isso, vamos pegar sua história, vamos tirar.","28:04","28:36",0,"Rodrigo Faerman"
"É...","28:36","28:39",1,"Marseau"
"E do meu lado, a intenção é, tudo que eu tô fazendo é ser pouquinho mais high-tech, até por uma forma de atrair o público que eu desejo atrair.","28:43","28:57",0,"Rodrigo Faerman"
"que é público que vai também ter o high ticket dele.","28:57","29:01",0,"Rodrigo Faerman"
"Então, é nicho de falar, cara, vão ser pessoas com consciência, nível de consciência.","29:01","29:08",0,"Rodrigo Faerman"
"A gente fala, eu não sei se o Fábio falou, a gente trabalha muito nível de consciência.","29:08","29:13",0,"Rodrigo Faerman"
"Ele falou disso?","29:13","29:16",0,"Rodrigo Faerman"
"Não.","29:16","29:18",0,"Rodrigo Faerman"
"Pelo menos dentro do desafio, né?","29:18","29:20",1,"Marseau"
"Porque, provavelmente, confundendo os demais forças...","29:20","29:23",1,"Marseau"
"A gente tem diferentes níveis de consciência.","29:23","29:25",0,"Rodrigo Faerman"
"a gente tem...","29:25","29:27",0,"Rodrigo Faerman"
"quando eu te falo de consciência, o que te vem na mente?","29:27","29:31",0,"Rodrigo Faerman"
"chuta, não tenho certeza quando tu fala.","29:31","29:37",0,"Rodrigo Faerman"
"Consciência pra mim, a primeira coisa que vem é a questão de awareness mesmo, de você no sentido de mais espiritualizado da coisa consciência talvez nesse sentido daria muito mais ligado a conhecimento, a consciência do que você tem e do que você quer, do ponto de vista de qual é a clareza que você tem e do que você quer.","29:37","29:58",1,"Marseau"
"Exato, exato.","29:58","29:59",0,"Rodrigo Faerman"
"E aí, eu vou conectar uns pontos já que vão fazer, pra você vai fazer sentido, tá?","29:59","30:06",0,"Rodrigo Faerman"
"Não é algo que normalmente eu vou abrindo, porque tem gente que não vai entender.","30:06","30:10",0,"Rodrigo Faerman"
"O teu funil, já ouviu falar funil, topo de funil, tá ligado?","30:10","30:14",0,"Rodrigo Faerman"
"Normalmente, topo de mil, a gente tá atraindo público, talvez com uma consciência mais baixa, que talvez eles nem saibam que eles têm problema.","30:16","30:25",0,"Rodrigo Faerman"
"Eu tô educando ele pra mostrar que ele talvez tenha dificuldades e que tem nome essa dificuldade.","30:25","30:36",0,"Rodrigo Faerman"
"Aí a gente fala, cara, é isso!","30:36","30:38",0,"Rodrigo Faerman"
"Aí a gente tem outro nível de consciência, que é a pessoa que sabe que tem problema, mas não sabe como resolver.","30:38","30:50",0,"Rodrigo Faerman"
"Já pouquinho mais dentro, já não é lá topo de frio.","30:50","30:54",0,"Rodrigo Faerman"
"Aí você tem as pessoas que tem consciência, já sabem mais ou menos o caminho, mas ainda não estão super convencíveis.","30:54","31:06",0,"Rodrigo Faerman"
"Que ela fala, não sei, talvez seja caro.","31:07","31:10",0,"Rodrigo Faerman"
"Aí tem as pessoas que sabem, que têm consciência, que sabem mais ou menos o caminho, sabem que você pode ajudar, mas ela tem alguma coisa, talvez seja uma resistência de preço, de oferta, que aí quando a gente mina as objeções.","31:10","31:27",0,"Rodrigo Faerman"
"Então começa a se aprofundar.","31:27","31:29",0,"Rodrigo Faerman"
"Quanto maior o nível de consciência, mais fundo do funil a gente está falando.","31:29","31:34",0,"Rodrigo Faerman"
"É número menor, então de Topo de Punho tem assim mil pessoas, cem, dez, duas, quatro.","31:34","31:46",0,"Rodrigo Faerman"
"Números são esses, por isso que é jogo de número.","31:46","31:49",0,"Rodrigo Faerman"
"eu não tô indo topo de funil, eu tô indo já pouquinho meio de funil, ou eu tô indo e falo, cara, você já sabe, já passou por isso, tem as condições, quer o quê?","31:52","32:04",0,"Rodrigo Faerman"
"Efetividade, quer tempo, eu falo, não quero perder tempo, não quer, e aí é o ponto que eu te falei que eu tô com uma dificuldade na mentoria de grupo, porque tem gente que dentro da mentoria, o que é ser mentor?","32:04","32:17",0,"Rodrigo Faerman"
"É eu te mostrar o caminho, eu te dar o direcionamento, né?","32:17","32:24",0,"Rodrigo Faerman"
"Parte do meu público fala assim, eu não quero necessariamente saber todo o caminho, eu quero o quê?","32:24","32:31",0,"Rodrigo Faerman"
"Eu quero que alguém faça, né?","32:31","32:34",0,"Rodrigo Faerman"
"Então, é pouco esse mentor versus consultor executando, né?","32:34","32:41",0,"Rodrigo Faerman"
"E eu como adoro essa parada, eu viro e mexo e me vejo no lugar.","32:42","32:46",0,"Rodrigo Faerman"
"Então os meus últimos projetos agora, eu tô mentor barra consultor.","32:46","32:52",0,"Rodrigo Faerman"
"Por quê?","32:52","32:53",0,"Rodrigo Faerman"
"Porque tem coisa que eu vou perder mais tempo em ter que educar e mostrar e explicar pra ele aprender e testar, do que simplesmente eu ir lá e fazer.","32:53","33:05",0,"Rodrigo Faerman"
"Mas quanto mais você vem para esse lugar, maior o valor.","33:05","33:08",0,"Rodrigo Faerman"
"Alguém me mostrar o caminho, me pegar pela mão...","33:08","33:14",0,"Rodrigo Faerman"
"Então, o pegar pela mão ainda tá ali no mentor, olha, ele vai me pegar, você pode ir até lá, eu vou pegar pela mão e a gente vai fazer junto, eu vou te mostrar como fazer.","33:15","33:25",0,"Rodrigo Faerman"
"O outro é, deixa comigo, eu faço.","33:25","33:29",0,"Rodrigo Faerman"
"E aí, normalmente, eu não tô nesse lugar só, eu vou mostrar e eu não participo, normalmente eu coloco uma participação mais prática, para a gente conseguir resultado, tá?","33:29","33:43",0,"Rodrigo Faerman"
"E cobre, por isso.","33:43","33:45",0,"Rodrigo Faerman"
"Então, é por isso que eu tô com pouco de dificuldade, tá?","33:45","33:48",0,"Rodrigo Faerman"
"pouquinho de dificuldade.","33:48","33:48",0,"Rodrigo Faerman"
"Não, não, não.","33:48","33:49",0,"Rodrigo Faerman"
"Não, não, não.","33:49","33:49",0,"Rodrigo Faerman"
"Não, não, não.","33:49","33:50",0,"Rodrigo Faerman"
"Não, não, não.","33:50","33:50",0,"Rodrigo Faerman"
"Não, não, não.","33:50","33:50",0,"Rodrigo Faerman"
"Não, Não, não, não.","33:50","33:50",0,"Rodrigo Faerman"
"Não, Não, não, não.","33:50","33:50",0,"Rodrigo Faerman"
"Não, não, não.","33:50","33:50",0,"Rodrigo Faerman"
"Não, Não, não, não.","33:50","33:52",0,"Rodrigo Faerman"
"Não, não, não.","33:52","33:52",1,"Marseau"
"Não, não, não.","33:52","33:52",0,"Rodrigo Faerman"
"não.","33:52","33:52",0,"Rodrigo Faerman"
"Não, não, não.","33:52","33:52",0,"Rodrigo Faerman"
"Não, Não, não, não.","33:52","33:52",0,"Rodrigo Faerman"
"Não, Não, não, não.","33:52","33:53",0,"Rodrigo Faerman"
"Não, não, não.","33:53","33:54",0,"Rodrigo Faerman"
"Não, não, não.","33:54","33:56",0,"Rodrigo Faerman"
"Não, não.","33:56","33:57",0,"Rodrigo Faerman"
"Não, não, não.","33:57","34:00",0,"Rodrigo Faerman"
"Não, não.","34:00","34:03",0,"Rodrigo Faerman"
"Não, Não, não.","34:03","34:06",0,"Rodrigo Faerman"
"Não, não.","34:06","34:08",0,"Rodrigo Faerman"
"Não, Então, hoje, os projetos não.","34:08","34:11",0,"Rodrigo Faerman"
"que eu estou nesse lugar, mentor barra com todos os que eu estou fazendo.","34:11","34:17",0,"Rodrigo Faerman"
"Eu estou resolvendo pelo mesmo jeito.","34:17","34:19",0,"Rodrigo Faerman"
"Eu estou fazendo análise, estou resolvendo e não estou simplesmente só dando o direcionamento.","34:19","34:24",0,"Rodrigo Faerman"
"Como isso que eu te falei aqui.","34:24","34:27",0,"Rodrigo Faerman"
"Eu, no teu caso de público-alvo, eu não ia te falar, escolhe público, seja mais consciente.","34:27","34:33",0,"Rodrigo Faerman"
"Eu ia sentar com você e ia fazer.","34:33","34:34",0,"Rodrigo Faerman"
"Porque quem vai ganhar tem, quem não vai ganhar, né?","34:35","34:38",0,"Rodrigo Faerman"
"Então o que eu vendo é velocidade, qualidade, assertividade, eficiência.","34:38","34:44",0,"Rodrigo Faerman"
"E aí o meu público é pouquinho mais silêncio.","34:44","34:47",0,"Rodrigo Faerman"
"Mas eu tenho produto que tem amigo meu que trabalha com mentoria também e a gente tá trocando mentoria, eu trair ele pra mim.","34:47","34:57",0,"Rodrigo Faerman"
"E ele tá falando que o Rodrigo lança também o Touring Group, então provavelmente antes do final do ano eu vou estar lançando o Touring High Ticket.","34:57","35:06",0,"Rodrigo Faerman"
"Eu não sei se eu vou fazer de 4 a 6 meses, não é de ano, é mais rápido.","35:06","35:13",0,"Rodrigo Faerman"
"E o valor vai ser entre 40 e 50, vai ser alguma coisa nesse sentido.","35:13","35:19",0,"Rodrigo Faerman"
"E encontros mensais?","35:19","35:22",0,"Rodrigo Faerman"
"Quinzenais, mínimo.","35:22","35:24",0,"Rodrigo Faerman"
"E eu vou dar alguma coisinha a mais e eu trago toda uma infraestrutura de ar.","35:24","35:29",0,"Rodrigo Faerman"
"Então, vários dos desafios que eu jogo, ele não vai ter que me resolver do zero.","35:29","35:33",0,"Rodrigo Faerman"
"Eu inclusive vou dar, olha, utiliza aqui, vai estar, ela já vai.","35:33","35:37",0,"Rodrigo Faerman"
"Então, é meio que eu dou uma infraestrutura.","35:37","35:39",0,"Rodrigo Faerman"
"Como eu tenho lado operacional legal, Eu criar isso, é tranquilo, eu tenho uma cliente que eu tô agora, as entrevistas que ela faz com as clientes dela, né, ela é uma mentora high ticket e ela tem as mentoradas dela, algumas inclusive mentoras.","35:39","35:56",0,"Rodrigo Faerman"
"Ela usa agente que eu criei pra ela, que faz as entrevistas, decuda o resultado e cria dashboard pra ela apresentar pra quem, o dashboard prontinho.","35:56","36:07",0,"Rodrigo Faerman"
"Coisa que eu faço, eu fiz pra ela e aí eu fiz com ela, E agora eu faço pra ela.","36:07","36:16",0,"Rodrigo Faerman"
"Essa é uma cliente especial porque eu entrei com uma participação de lucro dela.","36:16","36:23",0,"Rodrigo Faerman"
"E a gente tem acerto, ela tem zero equipe, não tem ninguém.","36:23","36:29",0,"Rodrigo Faerman"
"E daí eu ofereço, eu como medida, eu ofereço pacote de suporte total.","36:30","36:36",0,"Rodrigo Faerman"
"Então ela vai tomar pedido de palestra agora no mês que vem.","36:36","36:40",0,"Rodrigo Faerman"
"Estou fazendo slides, estou fazendo as imagens, estou decupando, estou sentando, estou treinando com ela, vendo toda a palestra.","36:40","36:48",0,"Rodrigo Faerman"
"Mas ela já não paga, ela já entrou no projeto ano passado.","36:48","36:51",0,"Rodrigo Faerman"
"Entrou no finalzinho do ano passado, foram 4 ou 5 meses.","36:51","36:55",0,"Rodrigo Faerman"
"Eu fiz tudo assim, ela fez a direção de carreira, tá?","36:55","36:58",0,"Rodrigo Faerman"
"Ex-executiva, 20 anos, 20 e pouquinhos anos, os últimos 8 anos como executiva, CMO, né?","36:58","37:06",0,"Rodrigo Faerman"
"Tipo marketing officer.","37:06","37:08",0,"Rodrigo Faerman"
"Largou tudo e tá fazendo hoje, trabalhando com mentoria high ticket.","37:08","37:12",0,"Rodrigo Faerman"
"Nunca foi mentora, nunca.","37:12","37:14",0,"Rodrigo Faerman"
"A última mentoria que ela vendeu agora, de 6 meses, vendeu por...","37:14","37:20",0,"Rodrigo Faerman"
"Nunca foi mentoria, 30 anos.","37:20","37:22",0,"Rodrigo Faerman"
"Era uma pessoa.","37:24","37:26",0,"Rodrigo Faerman"
"Uma pessoa.","37:26","37:27",1,"Marseau"
"Indivídua.","37:27","37:27",0,"Rodrigo Faerman"
"Indivídua.","37:27","37:28",0,"Rodrigo Faerman"
"Encontre o que é individual.","37:28","37:33",0,"Rodrigo Faerman"
"Seis meses?","37:33","37:34",0,"Rodrigo Faerman"
"Seis meses.","37:34","37:36",0,"Rodrigo Faerman"
"Resultados já incríveis.","37:36","37:38",0,"Rodrigo Faerman"
"Incríveis.","37:38","37:38",0,"Rodrigo Faerman"
"mês de trabalho e a pessoa, nossa, incrível.","37:38","37:41",0,"Rodrigo Faerman"
"Ela tá super feliz com ela porque ela nunca achou que ela fosse capaz.","37:41","37:46",0,"Rodrigo Faerman"
"E as mentes dela super felizes.","37:46","37:49",0,"Rodrigo Faerman"
"Mas aí eu não deslumbro hoje porque aí eu vou ter que ter essa muita equipe, né?","37:51","37:57",0,"Rodrigo Faerman"
"Ela me paga hoje...","37:57","37:58",0,"Rodrigo Faerman"
"Depois que finalizou o projeto, a gente tem acerto 6 mil mensal.","37:58","38:04",0,"Rodrigo Faerman"
"E aí eu dou todo esse suporte.","38:04","38:08",0,"Rodrigo Faerman"
"Desenvolve, desenvolve, postagem, tudo.","38:08","38:11",0,"Rodrigo Faerman"
"Eu até tenho uma parceira de social media incluindo o valor.","38:11","38:15",0,"Rodrigo Faerman"
"Então tem gente que vem aí a cada 15 dias, uma vez por mês, fazer monte de filmagem dela.","38:15","38:20",0,"Rodrigo Faerman"
"Isso é legal.","38:20","38:22",0,"Rodrigo Faerman"
"Até recomendo não você fazer.","38:22","38:24",0,"Rodrigo Faerman"
"Cara, vem, faz, plug and play, tá pronto.","38:24","38:27",0,"Rodrigo Faerman"
"Porque essa pessoa além de fazer filmagem, imagina já faz edição de imagem.","38:27","38:30",1,"Marseau"
"Tudo, tudo.","38:30","38:32",0,"Rodrigo Faerman"
"Isso é interessante.","38:32","38:33",1,"Marseau"
"Faz as postagens, inclusive.","38:33","38:35",0,"Rodrigo Faerman"
"É uma parceira social mídia, uma empresa que já foi cliente minha.","38:36","38:40",0,"Rodrigo Faerman"
"Copyright junto também?","38:40","38:42",1,"Marseau"
"Copy.","38:42","38:43",0,"Rodrigo Faerman"
"Então é imagem e copy também?","38:43","38:45",1,"Marseau"
"Imagem, vídeo, captação de vídeo, edição do vídeo e postagem.","38:45","38:52",0,"Rodrigo Faerman"
"O que é custo mensal de uma organização dessa, mais ou menos?","38:52","38:55",1,"Marseau"
"Tem de tudo.","38:55","38:55",0,"Rodrigo Faerman"
"Você pegar uma pessoa, eu já tive, ela sozinha, ela não vai fazer captação, tá?","38:55","39:01",0,"Rodrigo Faerman"
"Só postagem.","39:01","39:01",0,"Rodrigo Faerman"
"Sozinha.","39:01","39:04",0,"Rodrigo Faerman"
"Você pegar agência, 2,500 ou tal.","39:04","39:08",0,"Rodrigo Faerman"
"É, só imagem.","39:08","39:09",0,"Rodrigo Faerman"
"Quando vem captação de vídeo, vai ficar três pau e pouco, tá?","39:09","39:13",0,"Rodrigo Faerman"
"Mas eu, como eu tenho uma parceria, eu consigo pouquinho mais baixo.","39:13","39:17",0,"Rodrigo Faerman"
"Por quê?","39:17","39:19",0,"Rodrigo Faerman"
"Porque parte do meu trabalho, eu resolvo muito a questão do copy e de posicionamento de branding.","39:19","39:26",0,"Rodrigo Faerman"
"A agência não tem que fazer esse trabalho, porque eu dou pra eles.","39:26","39:29",0,"Rodrigo Faerman"
"Eu faço o trabalho com o cliente.","39:29","39:31",0,"Rodrigo Faerman"
"Se eu devolvo tudo isso, volta aqui.","39:31","39:33",0,"Rodrigo Faerman"
"Então é menos trabalho do cobre, mais direciona.","39:34","39:36",0,"Rodrigo Faerman"
"E eu direciono.","39:36","39:37",0,"Rodrigo Faerman"
"Então eu participo.","39:37","39:38",0,"Rodrigo Faerman"
"O Mirimex tem uma reunião com a agência.","39:38","39:41",0,"Rodrigo Faerman"
"Ela tem reunião com a agência e eu participo.","39:41","39:44",0,"Rodrigo Faerman"
"Eu falo, não, isso tá, isso não tá, isso tá, isso não tá.","39:44","39:47",0,"Rodrigo Faerman"
"parênteses duro.","39:47","39:48",1,"Marseau"
"É.","39:48","39:51",1,"Marseau"
"Uma coca-cola não é chamada raro, já ouviu falar?","39:51","39:53",1,"Marseau"
"Sim, é do Bruno Piscinini.","39:53","39:55",0,"Rodrigo Faerman"
"Ele tá na mentoria comigo.","39:55","39:57",0,"Rodrigo Faerman"
"O que você acha da coca-cola?","39:57","39:58",0,"Rodrigo Faerman"
"Você gosta?","39:58","39:59",1,"Marseau"
"Legal.","39:59","40:00",0,"Rodrigo Faerman"
"Se você não tem nada, pode usar.","40:00","40:02",0,"Rodrigo Faerman"
"Tem outras.","40:02","40:03",0,"Rodrigo Faerman"
"Eu acho bem interessante a forma como...","40:05","40:08",1,"Marseau"
"Eu já sou pouco mais...","40:08","40:12",1,"Marseau"
"Estudei pouco de...","40:12","40:14",1,"Marseau"
"então pra mim necessariamente você ter o...","40:14","40:17",1,"Marseau"
"Não fazer o prompt não é problema.","40:17","40:19",1,"Marseau"
"Mas pra mim o agente não ter necessidade de fazer o prompt ajuda muito, né?","40:19","40:22",1,"Marseau"
"E aí ele tem os agentes específicos ali que já meio que resolvem os problemas já pontuais.","40:22","40:27",1,"Marseau"
"O Bruno...","40:27","40:29",0,"Rodrigo Faerman"
"É cara que eu acompanho.","40:29","40:31",0,"Rodrigo Faerman"
"Inclusive o Bruno é cara interessante porque...","40:31","40:34",0,"Rodrigo Faerman"
"Numa época, eu tô falando 5 anos, 6 anos, 7 anos talvez, 7 anos, 8 anos.","40:35","40:44",0,"Rodrigo Faerman"
"Publicou o álbum dele, sabe qual que era?","40:44","40:46",0,"Rodrigo Faerman"
"Terapeutas Holísticas.","40:46","40:48",0,"Rodrigo Faerman"
"É, deixa eu só ver aqui segundo.","40:48","40:55",0,"Rodrigo Faerman"
"Tá, só...","40:55","40:59",0,"Rodrigo Faerman"
"Vendo coisinhas da minha filha, que eu deixei ela.","40:59","41:02",0,"Rodrigo Faerman"
"Tchau, fique à vontade.","41:02","41:03",1,"Marseau"
"Tá.","41:03","41:03",0,"Rodrigo Faerman"
"Eu vou te mostrar.","41:03","41:05",0,"Rodrigo Faerman"
"Cadê o grupo?","41:05","41:06",0,"Rodrigo Faerman"
"Mentoria.","41:06","41:07",0,"Rodrigo Faerman"
"Essa é uma mentoria que eu te falei, que eu entrei do Alan.","41:07","41:13",0,"Rodrigo Faerman"
"Gia, né?","41:13","41:14",1,"Marseau"
"Que você começou, né?","41:14","41:14",0,"Rodrigo Faerman"
"Aqui, ó.","41:14","41:15",0,"Rodrigo Faerman"
"Mentoria.","41:15","41:15",0,"Rodrigo Faerman"
"Nós somos 70, né?","41:15","41:18",0,"Rodrigo Faerman"
"Essa é uma mentoria de 88 mil, que eu entrei ano passado.","41:18","41:22",0,"Rodrigo Faerman"
"Cadê ele?","41:27","41:32",0,"Rodrigo Faerman"
"É aqui.","41:32","41:38",0,"Rodrigo Faerman"
"Hoje mesmo eu falei com o Alan, tive piscininho.","41:38","41:42",0,"Rodrigo Faerman"
"Tem uns caras com nomes grandes aqui também.","41:42","41:46",0,"Rodrigo Faerman"
"Hoje eu falei com o Alan, tive uma reunião com ele, falando de outras coisas também.","41:46","41:50",0,"Rodrigo Faerman"
"Mas o que o Bruno faz, legal, que eu faço também, mas ele criou a plataforma, é o seguinte.","41:50","41:56",0,"Rodrigo Faerman"
"Isso é bem legal, tá?","41:57","42:00",0,"Rodrigo Faerman"
"O que é?","42:00","42:01",0,"Rodrigo Faerman"
"O que normalmente a galera faz, né?","42:01","42:03",0,"Rodrigo Faerman"
"Uma solução típica, né?","42:03","42:05",0,"Rodrigo Faerman"
"Então, a solução típica é isso.","42:05","42:07",0,"Rodrigo Faerman"
"vou criar agente.","42:07","42:10",0,"Rodrigo Faerman"
"Então, só vai ter temas.","42:10","42:13",0,"Rodrigo Faerman"
"Vai ter copy.","42:13","42:14",0,"Rodrigo Faerman"
"agente faz headline, faz isso, copo.","42:14","42:18",0,"Rodrigo Faerman"
"Vai ter agentes de imagem, agentes de sei lá o que, né?","42:18","42:23",0,"Rodrigo Faerman"
"Porque o agente profundo, ele tem várias versões.","42:23","42:26",0,"Rodrigo Faerman"
"O que o Bruno fez que é legal e que eu faço, mas eu faço internamente, não como serviço, mas eu tô criando isso, é que ele criou uma camada antes.","42:26","42:39",0,"Rodrigo Faerman"
"Eu tô dentro da plataforma dele.","42:40","42:44",0,"Rodrigo Faerman"
"É ok.","42:44","42:44",0,"Rodrigo Faerman"
"Tem monte de coisa que...","42:44","42:46",0,"Rodrigo Faerman"
"É uma merda.","42:46","42:47",0,"Rodrigo Faerman"
"Mas pra usuário que tá começando, é melhor do que ir.","42:47","42:51",0,"Rodrigo Faerman"
"E o valor é ok.","42:51","42:53",0,"Rodrigo Faerman"
"O que o Bruno fez, o Bruno Piscini, é que ele criou o que eu chamo de DNA.","42:53","43:00",0,"Rodrigo Faerman"
"Perfeito.","43:00","43:02",0,"Rodrigo Faerman"
"Foi isso que ele fez.","43:02","43:03",1,"Marseau"
"Tu tá dentro dela ou não?","43:03","43:04",0,"Rodrigo Faerman"
"Por que eu te perguntei dela?","43:04","43:06",1,"Marseau"
"Porque na mentoria do Fábio, o Fábio fez uma parceria com ele.","43:06","43:09",1,"Marseau"
"E ele deu dois meses de acesso no clube.","43:09","43:15",1,"Marseau"
"Então é isso.","43:15","43:16",0,"Rodrigo Faerman"
"Eu falei com o suporte dele.","43:16","43:18",0,"Rodrigo Faerman"
"O que ele faz é isso.","43:18","43:20",0,"Rodrigo Faerman"
"O que é isso?","43:20","43:21",0,"Rodrigo Faerman"
"Ao invés de eu ter que desenvolver todo o meu conteúdo e subir como arquivos ou direcionamento do prompt, você já usou?","43:22","43:30",0,"Rodrigo Faerman"
"Você preencheu?","43:30","43:30",1,"Marseau"
