"sentence","startTime","endTime","speaker_id","speaker_name"
"Novamente, não tem nada.","20:26","20:28",2,"speaker 3"
"O que eu vou conseguir trazer pra você é uma estrutura.","20:28","20:31",2,"speaker 3"
"Vai dar friozinho na barriga às vezes, tá?","20:31","20:33",2,"speaker 3"
"E vai acontecer aquilo que eu falei.","20:33","20:35",2,"speaker 3"
"A gente aumenta pouco a temperatura e as pessoas que se conectam.","20:35","20:41",2,"speaker 3"
"E as pessoas que estão em cima do muro...","20:41","20:44",2,"speaker 3"
"não.","20:44","20:46",2,"speaker 3"
"É caro.","20:46","20:46",2,"speaker 3"
"Não sei o quê.","20:46","20:47",2,"speaker 3"
"Ok.","20:47","20:48",2,"speaker 3"
"Tudo bem.","20:48","20:49",2,"speaker 3"
"Não tem problema.","20:49","20:50",2,"speaker 3"
"Tá?","20:50","20:51",2,"speaker 3"
"Eu tinha feito uma análise, eu vou lá fazer ..","20:53","20:57",2,"speaker 3"
"cafezinho rápido.","20:57","21:00",2,"speaker 3"
"Mas o que eu queria que você desse uma lida, tá?","21:00","21:05",2,"speaker 3"
"Porque logo depois que a gente terminou, eu peguei toda a nossa gravação, eu transcrevi, eu analisei, e aí já comecei a trazer pouquinho de alguns insights.","21:05","21:16",2,"speaker 3"
"Eu vou dar pra deixar aqui com vocês pra irem dar uma olhada, enquanto eu faço só cafezinho rápido.","21:16","21:21",2,"speaker 3"
"Mas o que eu vou querer que vocês olhem isso aqui?","21:21","21:26",2,"speaker 3"
"Podem ler tudo, mas essa parte...","21:26","21:29",2,"speaker 3"
"Tem uns ativos que eu vou colocar e assim, tem coisas que você trouxe que a gente não vai abrir, obviamente, questões muito pessoais.","21:38","21:49",2,"speaker 3"
"Mas a gente tem algumas outras coisas que dá pra gente trazer.","21:49","21:53",2,"speaker 3"
"Os gaps, sem dúvida.","21:53","21:55",2,"speaker 3"
"Algumas coisas que a gente já tinha feito.","21:55","21:59",2,"speaker 3"
"O drive eu vou estar mandando pra vocês, os depoimentos tá mandando, estratégia de redes sociais.","21:59","22:07",2,"speaker 3"
"E aí eu já comecei a definir aqui pouquinho os nossos próximos passos, mas não é exatamente isso, eu já fiz uma outra análise.","22:07","22:15",2,"speaker 3"
"Tá, vou deixar aqui com vocês.","22:15","22:19",2,"speaker 3"
"Vocês quiserem, comecem só, podem dar uma lida rapidinho juntos.","22:21","22:28",2,"speaker 3"
"Esse aqui é a mesma coisa?","22:28","22:29",1,"speaker 2"
"Não é.","22:29","22:30",2,"speaker 3"
"Tá, não é.","22:30","22:31",2,"speaker 3"
"Não é, não é.","22:31","22:31",2,"speaker 3"
"Eu, na verdade, eu tô preparando portal pra vocês acessarem drive pra gente ter tudo.","22:31","22:37",2,"speaker 3"
"Então, depois de cada sessão, a gente vai ter tudo super organizado.","22:37","22:41",2,"speaker 3"
"Sessão 1, 2, 3, 4, vai ter a transcrição, análise, assim, vocês podem sempre olhar.","22:41","22:47",2,"speaker 3"
"Se quiser depois analisar com o Iaq, que é negócio legal, eu tenho esquema pouquinho mais avançado aqui, onde tudo que a gente constrói, troca e conversa de WhatsApp, eu alimento lugar só, uma ferramenta que eu estou desenvolvendo ali.","22:47","23:01",2,"speaker 3"
"Fica como se fosse rag ali, né?","23:01","23:03",1,"speaker 2"
"Ele vai puxar daqui.","23:03","23:04",1,"speaker 2"
"É exatamente isso que eu faço, rag.","23:04","23:05",2,"speaker 3"
"Virado, virado.","23:05","23:06",1,"speaker 2"
"Exato, exato.","23:06","23:07",2,"speaker 3"
"Legal.","23:07","23:07",1,"speaker 2"
"eu já venho subindo.","23:07","23:08",2,"speaker 3"
"Isso é o que a gente ia falar, né?","23:40","23:42",0,"speaker 1"
"E aí pode, puta, você olhando no seu, eu olhando no meu, e a gente pode até pegar, tipo, pô, quem são as pessoas que você já fez a consultoria de imagem pra você fazer?","23:42","23:52",1,"speaker 2"
"Isso aí, em teoria, essa é uma galera que é lead quente.","23:52","23:56",1,"speaker 2"
"Por quê?","23:56","23:56",1,"speaker 2"
"Porque é uma galera que você já fez o trabalho, já te conhece.","23:56","23:58",1,"speaker 2"
"E depois a gente pega os frios também e a gente vai mapeando o que é conversão de cada.","23:58","24:02",1,"speaker 2"
"Isso é legal, né?","24:33","24:35",1,"speaker 2"
"você não estava aí ainda.","24:35","24:36",1,"speaker 2"
"Acabei de ler, acabei de ler.","24:36","24:38",1,"speaker 2"
"Às vezes a gente fica pensando nos outros, né?","24:38","24:42",1,"speaker 2"
"A tua própria transformação agora.","24:42","24:46",2,"speaker 3"
"E é sempre por essa proposta de atendimento que me ajuda, né?","24:47","24:54",0,"speaker 1"
"Encontrei, eu guardei tudo, eu não encontrei negócio de fazer café, vou fazer nessa elétrica mesmo.","25:53","25:59",2,"speaker 3"
"O que é?","25:59","26:02",2,"speaker 3"
"Muito legal, muito legal.","26:02","26:03",1,"speaker 2"
"Pode entrar.","26:03","26:04",2,"speaker 3"
"vídeo curto pra falar sobre o...","26:04","26:07",0,"speaker 1"
"O quartinho da bagunça.","26:07","26:09",1,"speaker 2"
"O quartinho da bagunça é uma mina de ouro, na minha opinião.","26:09","26:15",2,"speaker 3"
"A gente gostou bastante também.","26:15","26:17",2,"speaker 3"
"Quando você levantou essa bola, a coisa que é óbvia, mas que precisa de alguém, na hora que você falou, cara, cortinho da bagunça.","26:17","26:24",1,"speaker 2"
"E a sala do troféu.","26:24","26:25",2,"speaker 3"
"Converter, que é algo muito, assim, cara, sabe aquele cortinho da bagunça?","26:25","26:30",2,"speaker 3"
"É simbólico, todo mundo tem isso.","26:30","26:32",0,"speaker 1"
"É simbólico.","26:32","26:33",2,"speaker 3"
"E, ó, você acabou de falar negócio que eu vou ter que chamar atenção.","26:33","26:37",2,"speaker 3"
"Símbolos.","26:37","26:38",2,"speaker 3"
"A gente tem que encontrar a simbologia, né, símbolos.","26:38","26:44",2,"speaker 3"
"Isso aqui é parte, é algo que vai ser essencial pra tu olhar pra tua história e encontrar simbologia.","26:44","26:52",2,"speaker 3"
"Se você me falar assim, putz, todo dia de manhã eu pego uma metista e eu faço isso...","26:52","26:57",2,"speaker 3"
"Entendi, umas coisas nada a ver.","26:57","27:00",2,"speaker 3"
"No meus atendimentos, 90% das pessoas ou elas sofreram abuso sexual, 90% tá?","27:00","27:08",0,"speaker 1"
"Que dela se soltam quando eu falo pra ela o que eu passei.","27:08","27:11",0,"speaker 1"
"Ou a mãe ou o pai sofreram.","27:11","27:13",0,"speaker 1"
"Alguém da família sofreu.","27:14","27:15",0,"speaker 1"
"Isso, se você olhar pra...","27:15","27:17",2,"speaker 3"
"Se você for fazer trabalho de constelação, vai ser uma jornada ali, porque...","27:17","27:24",2,"speaker 3"
"Existe repetição de padrão e você atrai isso, né?","27:24","27:29",2,"speaker 3"
"E gera essa empatia.","27:29","27:31",2,"speaker 3"
"Isso é super poderoso.","27:31","27:33",2,"speaker 3"
"É tema polêmico demais.","27:33","27:34",2,"speaker 3"
"sim.","27:34","27:35",0,"speaker 1"
"É forte.","27:35","27:36",2,"speaker 3"
"Mas assim, você me perguntar assim, cara, poderíamos nos posicionar aí?","27:36","27:40",2,"speaker 3"
"Poderia.","27:40","27:40",2,"speaker 3"
"Poderia.","27:41","27:42",2,"speaker 3"
"Porque exclui também todas as pessoas que não sofreram abuso de alguma forma, né?","27:42","27:46",1,"speaker 2"
"Elas às vezes têm certo preconceito.","27:46","27:49",0,"speaker 1"
"É, mas a gente poderia, por exemplo, trazer...","27:49","27:51",2,"speaker 3"
"assim, eu não posso dar solução, eu talvez não fizesse.","27:51","27:54",2,"speaker 3"
"Algum feeling que eu tenho é que eu não quero que seja só coisa negativa, né?","27:54","27:58",2,"speaker 3"
"Mas eu conheço uma consteladora muito boa, ela é incrível, mas o foco dela, o que é?","27:58","28:04",2,"speaker 3"
"Luto?","28:04","28:05",2,"speaker 3"
"luto, ela lida muito com a morte inclusive ela tentou questões, ela tentou engravidar várias vezes, há anos, não sei quantos anos, daí tem monte de...","28:06","28:20",2,"speaker 3"
"fez inseminação, daí não deu, eu mesmo, a minha pequena, eu e a mãe, a gente estava tentando engravidar já há tempão em São Paulo, fez inseminação, não deu, não deu, não deu, daí a gente se mudou para Floripa e engravidou aqui.","28:20","28:31",2,"speaker 3"
"Que loucura, cara.","28:31","28:33",1,"speaker 2"
"É assim, mês e meio aqui em Floripa, engravidou do nada.","28:33","28:37",2,"speaker 3"
"Então...","28:37","28:38",2,"speaker 3"
"Sem nada.","28:38","28:40",2,"speaker 3"
"Então, o que eu quero dizer é que essa conselhadora, que ela foca no luto, incrível, conecta, incrível, mas é pesado.","28:40","28:48",2,"speaker 3"
"Sim, é assunto denso.","28:48","28:51",0,"speaker 1"
"É assunto denso, e aí os traumas a gente vai ter que ver...","28:51","28:55",2,"speaker 3"
"É, porque gera gatilho, né?","28:55","28:57",0,"speaker 1"
"Mas tu poderia, é uma possibilidade.","28:57","29:00",2,"speaker 3"
"Sim.","29:20","29:21",2,"speaker 3"
"E depois eu vou mostrar para ele o que eu estava pensando, porque aí conecta com isso também.","29:21","29:27",1,"speaker 2"
"Isso.","29:29","29:32",2,"speaker 3"
"Aqui, a estratégia do Céu depois do ensaio psicológico, ela já investiu 5 mil, ok.","29:34","29:41",0,"speaker 1"
"Aí depois você mostra que ela pode ter diagnóstico completo, trabalho completo.","29:41","29:46",0,"speaker 1"
"Aí R$18.000, só que ela ganha desconto desse e ganha bônus de R$1.000.","29:46","29:49",0,"speaker 1"
"É muito mais fácil de ela fechar.","29:49","29:52",0,"speaker 1"
"Ela já amou.","29:52","29:53",2,"speaker 3"
"Sim.","29:53","29:55",2,"speaker 3"
"E tem aquela coisa do tempo, né?","29:55","29:57",1,"speaker 2"
"Tipo, ela não fechou agora, você perde esse R$1.000 de bônus, né?","29:57","30:00",1,"speaker 2"
"Então a pessoa ainda tem aquela...","30:00","30:02",1,"speaker 2"
"Puta, vamos fechar já então.","30:02","30:04",1,"speaker 2"
"Isso.","30:04","30:04",2,"speaker 3"
"Depois a gente quer ver contigo também, até com essa questão aqui de cartão de crédito ou qual lugar que seria mais fácil, que tem menos juros, até para as pessoas e para a gente também.","30:05","30:17",0,"speaker 1"
"A gente deu uma olhada nas principais dali, tipo PagSeguro, Stripe...","30:17","30:22",1,"speaker 2"
"A gente viu...","30:22","30:23",2,"speaker 3"
"PagSeguro foge.","30:23","30:24",2,"speaker 3"
"Estou falando, mas eu dei uma olhada, nem olhei as condições.","30:24","30:27",1,"speaker 2"
"A Adyen também tem, mas acho que tem coisas que devem encaixar melhor para esse tipo de trabalho.","30:27","30:33",1,"speaker 2"
"Quando a gente fala de produto, até produto digital, eu por exemplo, estou usando a Green, que é uma que eu conheço.","30:33","30:42",2,"speaker 3"
"Tem várias, mas assim, no final a gente está falando de produtos tipo hotmart da vida.","30:42","30:47",2,"speaker 3"
"Hotmart como referência, não para usar ela porque ela cobra 10%.","30:47","30:51",2,"speaker 3"
"Entendi.","30:51","30:52",1,"speaker 2"
"A Green, para produto High Ticket e o produto teu é High Ticket, eles consideram High Ticket acima de 15.","30:52","31:01",2,"speaker 3"
"Os 5 talvez não.","31:01","31:02",2,"speaker 3"
"Eles estão cobrando 3,5.","31:02","31:06",2,"speaker 3"
"Que é, cara, é ótimo.","31:07","31:11",2,"speaker 3"
"As outras tem 4.","31:11","31:12",2,"speaker 3"
"Agora alguém me falou de uma que eu vou...","31:12","31:15",2,"speaker 3"
"Alguém me falou uma que cobra muito menos, cobra tipo assim 2,99.","31:15","31:20",2,"speaker 3"
"Eu vou tentar resgatar.","31:21","31:23",2,"speaker 3"
"Não precisa ser tudo, mas só pra ver que isso aqui é só de uma conversa despretenciosa, que foi aquela nossa que a gente teve como...","31:23","31:34",2,"speaker 3"
"Então vamos.","31:34","31:34",2,"speaker 3"
"Focar aqui nessa parte, porque tem uma parte que ele pediu pra focar aqui, ó.","31:34","31:38",1,"speaker 2"
"Nesse gap crítico aqui, ó.","31:38","31:40",1,"speaker 2"
"Isso.","31:40","31:42",2,"speaker 3"
"É, o que eu falei ali era o do...","31:42","31:46",2,"speaker 3"
"Ativos invisíveis.","31:46","31:47",0,"speaker 1"
"Era o do Quarta Bagunça, o segundo, né?","31:47","31:51",2,"speaker 3"
"O que eu circulei ali.","31:51","31:53",2,"speaker 3"
"Esse aqui mesmo foi quartinho da bagunça.","31:53","31:54",0,"speaker 1"
"não, tá.","31:54","31:55",2,"speaker 3"
"É que eu fiz o asterisco, desculpa.","31:55","31:56",2,"speaker 3"
"Então beleza, a gente já viu ele ali.","31:56","31:58",2,"speaker 3"
"Pode ir pros gaps.","31:58","32:00",2,"speaker 3"
"Aqui ó.","32:11","32:12",0,"speaker 1"
"Instagram.","32:12","32:14",0,"speaker 1"
"Que a gente gerou uma dúvida na gente.","32:14","32:16",0,"speaker 1"
"Eu abro o meu pessoal e só altero ali.","32:16","32:20",0,"speaker 1"
"Aí colocam Salvação de Trânsito, consultoria, sei lá.","32:20","32:25",0,"speaker 1"
"Ou eu utilizo que a gente tem, que ele tá não utilizado.","32:25","32:32",0,"speaker 1"
"Não tem postagem nenhuma lá.","32:32","32:34",0,"speaker 1"
"Tá totalmente zerado, tá totalmente limpo.","32:34","32:37",0,"speaker 1"
"Lá...","32:37","32:38",1,"speaker 2"
"Era o da loja que já tem 4.200 seguidores.","32:38","32:40",1,"speaker 2"
"É, tá.","32:40","32:41",2,"speaker 3"
"Até...","32:41","32:43",1,"speaker 2"
"Aqui é na questão...","32:43","32:44",1,"speaker 2"
"Não tem nenhum post, tá?","32:44","32:45",1,"speaker 2"
"Não tem nenhum post.","32:45","32:46",0,"speaker 1"
"Hoje ele tá assim, ó.","32:46","32:47",0,"speaker 1"
"Está zerado, totalmente zerado, não tem nada.","32:49","32:52",0,"speaker 1"
"Era uma loja...","32:52","32:53",1,"speaker 2"
"Mas só tem pessoas e é tudo orgânico, então não tem loja ali, só são pessoas.","32:53","32:59",0,"speaker 1"
"É que está seguindo muita gente, normalmente a gente fala que dentro do Instagram, direciona-me novamente, o Instagram é uma ferramenta de negócio.","32:59","33:11",2,"speaker 3"
"Se a gente faz...","33:11","33:12",2,"speaker 3"
"eu não tô seguindo todo mundo que eu...","33:12","33:14",2,"speaker 3"
"eu sigo pessoas que são referência, que talvez me ajudem, mas você ter seis mil seguidores não é uma boa coisa.","33:14","33:23",2,"speaker 3"
"Normalmente a galera, você fala que o limite é mil, no máximo.","33:23","33:27",2,"speaker 3"
"Daí quando você pega a galera que cada vez está subindo, tem cem.","33:27","33:32",2,"speaker 3"
"Porque é uma filamento de negócios, ali ele não está necessariamente...","33:33","33:36",2,"speaker 3"
"e a pessoa está ocupada com todo o desenvolvimento, ela está seguindo uma outra pessoa ou ela vai ter uma outra conta separada só para espiar pouco o que está rolando.","33:36","33:47",2,"speaker 3"
"Então quando a gente vem para esse lugar, o fato de você ter bastante seguidor é legal, Mas talvez não seja o teu público.","33:47","33:57",2,"speaker 3"
"Talvez sejam 6 mil pessoas que não pagariam os 18 mil.","33:57","34:02",2,"speaker 3"
"São 6 mil ou 4 mil que você falou?","34:02","34:03",2,"speaker 3"
"São 6 mil que segue e seguidores que seguem.","34:03","34:06",1,"speaker 2"
"Talvez sejam 4 mil que não seguem.","34:06","34:08",2,"speaker 3"
"E aí esse é problema.","34:08","34:09",2,"speaker 3"
"Por quê?","34:09","34:09",2,"speaker 3"
"Porque na hora que você começar a postar alguma coisa...","34:09","34:12",2,"speaker 3"
"As pessoas nem conhecem.","34:12","34:13",0,"speaker 1"
"Vai ter engajamento baixo.","34:13","34:16",2,"speaker 3"
"O Instagram vai falar, olha, você tem 4 mil pessoas.","34:16","34:20",2,"speaker 3"
"40 olharam.","34:20","34:23",2,"speaker 3"
"É 1%.","34:24","34:25",2,"speaker 3"
"Ali o engajamento é bem pior do que o meu pessoal.","34:25","34:29",0,"speaker 1"
"O retorno do meu pessoal é mais alto.","34:29","34:31",0,"speaker 1"
"E é isso.","34:31","34:32",2,"speaker 3"
"Então, vamos ter que mensurar.","34:32","34:36",2,"speaker 3"
"Eu, se fosse você nesse momento, ou eu pegava o teu pessoal e você fala, cara, eu sou isso, eu sou a integração desses dois mundos.","34:36","34:46",2,"speaker 3"
"E aí a gente dá a sequência ali, ou eu inicio do zero.","34:46","34:50",2,"speaker 3"
"Eu seria fã de fazer do teu mesmo, mas...","34:52","34:56",2,"speaker 3"
"Já respondeu a gente.","34:56","34:57",2,"speaker 3"
"O que a gente pôr na cabeça, né?","34:57","35:00",1,"speaker 2"
"Uma das coisas que você comentou no último papo, que pra mim fez bastante sentido, É a questão de você não ter aquele gasto de energia que você tem se você vai ter uma pessoa na física e uma pessoa na jurídica.","35:00","35:15",1,"speaker 2"
"Então a gente pensou, se a gente tem uma conta a mais, aí a pessoa vai lá e pesquisa a Sarah.","35:15","35:19",1,"speaker 2"
"A Sarah tem uma conta pessoal que é fechada e tem uma conta aberta que é da empresa.","35:19","35:22",1,"speaker 2"
"Começa a ter monte de até ruído para quem está tentando pegar o conteúdo dela.","35:22","35:29",1,"speaker 2"
"Para qual eu vou?","35:29","35:31",2,"speaker 3"
"Se veio essa dúvida, às vezes é para qual eu vou?","35:31","35:33",2,"speaker 3"
"eu vejo isso depois.","35:33","35:34",2,"speaker 3"
"Já não foi.","35:34","35:35",2,"speaker 3"
"Então, e aí acho que talvez seguindo no caminho de dar uma bombada no dela, ela já inclusive fez uma limpa, tirou monte de conteúdo que não fazia sentido, pra ela eventualmente usar o dela como veio.","35:36","35:48",1,"speaker 2"
"Daí o finalzinho ali não se preocupa, porque como ele pegou todos os nossos tudus, Eu acho que...","35:48","35:58",2,"speaker 3"
"Você está onde agora?","35:58","36:01",2,"speaker 3"
"Nos itens?","36:01","36:01",2,"speaker 3"
"Na ausência de sistema de pagamento otimizado.","36:01","36:05",0,"speaker 1"
"É, tá.","36:05","36:05",2,"speaker 3"
"A gente falou sobre isso.","36:05","36:06",2,"speaker 3"
"Olha, ele que fez porque eu falei, né?","36:06","36:09",2,"speaker 3"
"Mas é isso aqui.","36:09","36:10",2,"speaker 3"
"Essa parte do finalzinho, ele dá umas viajadas, mas o Green é esse cara aqui.","36:10","36:15",2,"speaker 3"
"Eu vou até te mostrar.","36:15","36:16",2,"speaker 3"
"Green é G-R-E-E, como Green, mas tem N a mais.","36:16","36:22",2,"speaker 3"
"Tá, deixa eu ver aqui já.","36:22","36:23",0,"speaker 1"
"É aplicativo?","36:23","36:24",0,"speaker 1"
"É uma plataforma que ela já alugou.","36:24","36:28",2,"speaker 3"
"É como se fosse hotmart.","36:28","36:30",1,"speaker 2"
"Mesma coisa, ele tem o pagamento, ele tem a área de membros.","36:30","36:38",2,"speaker 3"
"Então, por exemplo, à medida que ela vai gravando os conteúdos dela, ela pode ir...","36:38","36:46",1,"speaker 2"
"É esse mesmo.","36:46","36:47",1,"speaker 2"
"Tá, Green vai além e tem...","36:47","36:50",2,"speaker 3"
"Eu tenho até uma gerente que me acompanha, eu posso dar o teu...","36:50","36:54",2,"speaker 3"
"Ó, conhece a Black November...","36:54","36:57",2,"speaker 3"
"Olha, R$2,49?","36:57","36:59",2,"speaker 3"
"Caraca, eu não sei o que...","36:59","37:03",2,"speaker 3"
"Eu não sei o que é isso, tá?","37:03","37:06",2,"speaker 3"
"Ó, R$2,49...","37:06","37:07",2,"speaker 3"
"Nossa, animal.","37:07","37:09",2,"speaker 3"
"Eu não sei como é que...","37:09","37:12",2,"speaker 3"
"Taxas na Black.","37:12","37:14",2,"speaker 3"
"Eles devem estar fazendo isso até para trazer a gente da Walmart para cá.","37:14","37:17",1,"speaker 2"
"Tem que ser mais de milhão.","37:17","37:21",2,"speaker 3"
"Mas a gente consegue antecipação e daí é isso.","37:21","37:26",2,"speaker 3"
"Quando você antecipa o pagamento, você fica mês lá com eles, não custa nada.","37:26","37:32",2,"speaker 3"
"Se você antecipa, daí eles começam a cobrar.","37:32","37:35",2,"speaker 3"
"Uma maravilha.","37:35","37:36",2,"speaker 3"
"Alta prioridade, fazer agora nos próximos sete dias.","37:41","37:44",1,"speaker 2"
"Contrate, pagamento e consultoria.","37:44","37:46",1,"speaker 2"
"Isso foi feito.","37:46","37:50",1,"speaker 2"
"Prazo, isso foi feito.","37:50","37:51",1,"speaker 2"
"Estruturado, breve, compartilhado.","37:51","37:53",1,"speaker 2"
"Compilado, apoiamento de clientes.","37:53","37:54",1,"speaker 2"
"Defini estratégias de redes sociais, beleza.","37:54","37:57",1,"speaker 2"
"Média prioridade, duas a quatro semanas.","37:57","38:00",1,"speaker 2"
"É, e aí eu já quero gravar vídeo hoje com você aqui.","38:00","38:06",2,"speaker 3"
"No quartinho da bagunça.","38:06","38:07",2,"speaker 3"
"Tá preparado?","38:08","38:09",1,"speaker 2"
"A gente não precisa postar, mas eu quero gravar.","38:09","38:13",2,"speaker 3"
"Eu quero que a gente já comece a brincar para destravar.","38:13","38:17",2,"speaker 3"
"É, eu, assim, eu olhando eu como usuário, eu nunca fui videomaker, nunca trabalhei com edição de vídeo, nada disso.","38:17","38:27",1,"speaker 2"
"Mas eu sei como usuário que a qualidade do vídeo é o que faz eu ficar naquele vídeo ou não.","38:27","38:33",1,"speaker 2"
"Então a gente deu uma pesquisada, comprou estabilizador de imagem pra gente poder eventualmente fazer vídeo on the go.","38:33","38:40",1,"speaker 2"
"Você tem câmera ou iPhone?","38:40","38:42",2,"speaker 3"
"A gente tem câmera também.","38:42","38:43",0,"speaker 1"
"Eu tenho o meu iPhone, dá pra fazer.","38:43","38:45",1,"speaker 2"
"Porque a estabilização dele tá animal.","38:45","38:48",2,"speaker 3"
"É, então...","38:48","38:49",1,"speaker 2"
"Bom, e eu tenho uma câmera também que eventualmente a gente vai acabar usando pra algumas coisas.","38:49","38:55",1,"speaker 2"
"Vamos ver de qual penitenciária eles estão me ligando.","38:55","38:59",2,"speaker 3"
"Aqui, ponto fundamental desse nosso próximo momento aqui, do início, é você...","38:59","39:11",2,"speaker 3"
"Primeiro, a gente estabelecer o que a gente consideraria valor ideal, Eu falei valor ali mas é valor de sentido.","39:13","39:24",2,"speaker 3"
"A gente tem que entender qual que é a transformação que eu estou realmente oferecendo para o meu cliente.","39:24","39:31",2,"speaker 3"
"Ou você quer complementar?","39:31","39:32",1,"speaker 2"
"Eu trouxe uma das provocações lá do curso que eu fiz do Fábio.","39:32","39:39",1,"speaker 2"
"Ele fala muito sobre como você estruturar os produtos de uma forma que eles se conectem.","39:39","39:45",1,"speaker 2"
"E aí, eu nem entrei na parte de pricing, mas eu queria te mostrar mais ou menos o que eu imaginei.","39:45","39:51",1,"speaker 2"
"produto para atrair, não seria produto de fato, mas é atrator, seria o challenge.","39:51","39:58",1,"speaker 2"
"E aí eu pensei num challenge de três dias.","39:58","40:02",1,"speaker 2"
"Ela conta no primeiro dia pouco de quem ela é, o histórico dela, mas principalmente ela fala pouco do Sabotador.","40:02","40:07",1,"speaker 2"
"No final do dia, o que é a tarefa da pessoa?","40:07","40:09",1,"speaker 2"
"Ela entrar e fazer o Sabotador dela.","40:09","40:12",1,"speaker 2"
"E no dia seguinte, quem está no challenge, A gente roda uma enquete pra ver qual é o principal sabotador que está presente naquele público.","40:12","40:19",1,"speaker 2"
"Faz pollzinho ali, rodou a enquete, joga pra ela e aí ela trabalha ou dois principais sabotadores que estão naquela turma.","40:19","40:27",1,"speaker 2"
"Final do dia ela fala pouco sobre o Cérebro Sábio e o que ele ajuda você a trabalhar o sabotador.","40:27","40:34",1,"speaker 2"
"A gente pensa numa tarefa, não tem isso claro, depois eu vejo com ela.","40:34","40:37",1,"speaker 2"
"E aí no terceiro dia fala brevemente sobre o Cérebro Sábio, mas faz já o pitch de vendas o segundo produto.","40:37","40:45",1,"speaker 2"
"O segundo produto é aquele que você sugeriu mesmo, o produto de diagnóstico de 5 mil reais, três sessões, entra no detalhe para cada coisa, mas muito mais no sentido de não tanto de consultoria de você ajudar a pessoa a sair daquele lugar, mas de informar o que ela poderia fazer para sair daquele lugar.","40:45","41:05",1,"speaker 2"
"A gente só vai ter que ter cuidado, porque se eu chamar só de diagnóstico, a pessoa talvez tenha a percepção que não vai sair com nada prático, ela só vai sair com conhecimento.","41:05","41:16",2,"speaker 3"
"Então a metodologia é tipo...","41:16","41:18",0,"speaker 1"
"Eu tenho que dar algum passo, assim, eu vou te destravar pra você dar o primeiro passo em direção a...","41:18","41:25",2,"speaker 3"
"Então eu tentaria, é diagnóstico, tem diagnóstico lá dentro, Diagnóstico é o como.","41:25","41:31",2,"speaker 3"
"No final das contas, né?","41:31","41:32",1,"speaker 2"
"Isso, só que se eu colocar como diagnóstico é assim, tô doente, maravilha, o que eu faço?","41:32","41:38",2,"speaker 3"
"agora você vai ter que entrar no 18.","41:38","41:40",2,"speaker 3"
"Podia usar, né?","41:40","41:42",0,"speaker 1"
"Vou te destravar pra você dar o primeiro passo.","41:42","41:44",0,"speaker 1"
"Então você acessa este link aqui, você vai entender do teu sabotadores e teu coeficiente positividade.","41:44","41:52",0,"speaker 1"
"Vamos ver em que grau eles se encontram e o que a gente pode medir.","41:52","41:55",0,"speaker 1"
"Isso é o como, isso é o como.","41:55","41:56",2,"speaker 3"
"Você não vai falar o como, que você vai falar assim, sim.","41:56","41:59",2,"speaker 3"
"Hoje é como você falou, os teus sabotadores.","41:59","42:02",2,"speaker 3"
"A razão pela qual você tá travado é que os teus sabotadores estão controlando a tua vida e você nem percebe.","42:02","42:09",2,"speaker 3"
"Vamos destravar os sabotadores pra que você dê o primeiro passo em direção a sei lá o que, a gente vai ter que definir, tá?","42:09","42:17",2,"speaker 3"
"Você viu que eu não falei?","42:17","42:18",2,"speaker 3"
"vai ser diagnóstico.","42:18","42:19",2,"speaker 3"
"Vamos destravar, se o foco é sabotadores, a gente vai ter que desenvolver uma narrativa.","42:19","42:23",2,"speaker 3"
"E aí, qual é a promessa?","42:24","42:29",2,"speaker 3"
"Em quanto tempo é esse programa?","42:29","42:31",2,"speaker 3"
"mês?","42:31","42:32",2,"speaker 3"
"Eu pensei em algo...","42:32","42:36",1,"speaker 2"
"Não, o primeiro sim, desculpa, o segundo de 5K.","42:36","42:40",2,"speaker 3"
"Não pensei muito.","42:40","42:41",1,"speaker 2"
"O funil você pensou 3 dias?","42:41","42:44",2,"speaker 3"
"3 dias.","42:44","42:45",2,"speaker 3"
"A ideia é usar esse funil pra levar pra esse produto, ou seja, o funil é produto super baratinho.","42:45","42:52",2,"speaker 3"
"É tipo, sei lá, R$97.","42:52","42:54",1,"speaker 2"
"Tá bom.","42:54","42:55",2,"speaker 3"
"O que o Fábio fez que eu achei legal é, ele fez negócio que era R$47 o plano Silver, quem está nesse plano vai ver o Zoom do conteúdo.","42:55","43:06",1,"speaker 2"
"Aí o R$97 é o VIP.","43:06","43:09",1,"speaker 2"
"O que acontece?","43:09","43:09",1,"speaker 2"
"Acabou o conteúdo, ele abre a sala para quem é o VIP e aí você tem uma interação com ele de perguntas e respostas.","43:09","43:14",1,"speaker 2"
"A galera faz isso e a galera faz o seguinte também, o mais caro tem gravação.","43:14","43:21",2,"speaker 3"
"tá.","43:21","43:22",1,"speaker 2"
"Você pode levar a gravação depois.","43:22","43:24",1,"speaker 2"
"Depois ela pode reassistir.","43:24","43:25",2,"speaker 3"
"Ele faz isso também, é verdade.","43:25","43:26",1,"speaker 2"
"Bem lembrado.","43:26","43:27",1,"speaker 2"
"Porque aí você sobe na plataforma e a galera consegue acessar depois.","43:27","43:29",1,"speaker 2"
"That's it.","43:29","43:30",2,"speaker 3"
"Não pensamos exatamente o que seria o formato do produto de entrada, mas aí pensando no que eu imaginei na sequência.","43:30","43:38",1,"speaker 2"
"Você comentou muito de uma mentoria em grupo.","43:38","43:41",1,"speaker 2"
